gene_id	symbol	ratio
395787	LOC395787	-0.505731708
395788	TCF15	0.8023193322
395789	RFNG	0.2604304007
395790	LFNG	-0.371463386
395791	ASCL2	1.5058909297
395792	TBX6	-1.750021747
395793	TBX19	-0.365871442
395794	FOXD3	1.3895668118
395796	RPS27A	-0.052475744
395797	ENTPD2	-0.652597572
395798	ACAN	-0.216811389
395799	SERGEF	0.4209867656
395800	CEBPG	0.4715637357
395802	PROX1	0.0970504102
395803	SFPQ	-0.215511097
395804	PSMC1	-0.425922518
395805	MYOM1	-0.540686863
395806	PTCH1	0.0512047776
395807	NOS2	0.4004119355
395808	CAMLG	-0.078230516
395809	SLC4A2	-0.094708246
395811	SLC11A1	1.1397247637
395813	HAND2	-0.02019016
395814	FMOD	-0.898554736
395815	PTPN11	-0.341658903
395816	PLA2G7	0.7902325807
395817	IGF2R	-0.101229005
395819	PRELID1	-0.298172946
395820	DLL1	-0.071988982
395821	ATP6V1A	-0.892373233
395822	NEO1	0.0542884092
395823	KIF4A	-1.208874876
395824	LOC395824	-0.325829533
395825	SEMA3A	-0.265436896
395826	GREM1	0.0430687219
395827	CYP24A1	-1.208814015
395829	WNT9A	0.330473204
395830	PON2	0.6205864105
395832	PXN	0.2147983636
395833	PGK1	-0.337239955
395834	PDE6C	0.6424479954
395835	RPLP0	-0.174141806
395836	MERTK	-0.605176864
395837	FGG	0.296100864
395839	GFRA4	0.1154772174
395844	ALDH1A2	-0.074823177
395846	GJA8	-0.387023123
395847	SETDB1	-0.309996914
395848	RNASEH1	-0.723123716
395849	RPL13	-0.130582246
395851	HMGA2	-0.092122763
395852	ID2	0.2556500017
395853	HSPA8	1.9762812271
395854	GDI2	-0.058847363
395855	CALM	-0.053002974
395857	CASP2	0.1195970849
395858	H2AFY	-0.163541267
395861	KRT19	-0.153935706
395862	PITX2	-0.117335962
395863	HPGDS	-0.189974514
395864	HESX1	-0.774933444
395865	LEF1	0.7984619799
395867	TLX3	1.3625700794
395869	RHOC	-0.897593032
395870	RAC3	-0.774215023
395871	RAC1	0.0654839071
395872	IL8	-0.353238821
395873	K123	-1.057030945
395874	PSMA1	-0.222678429
395875	COL12A1	-0.378987839
395876	F10	-0.697907087
395877	SERPIND1	-0.1027915
395878	PAPOLA	-0.544521387
395879	SPI1	-1.169925001
395880	RBMS1	-0.203026166
395881	MAFA	0.5979015564
395882	TENP	-0.442121378
395883	TMOD1	-0.800652378
395885	CNTFR	-1.491070936
395886	MITF	0.0736316718
395887	AMH	0.8267491729
395889	IGF1R	-0.21549095
395890	NES	-0.310340121
395891	CACNA1C	-0.726487076
395895	CACNA1D	-0.594083891
395896	EFNB1	0.5093315098
395897	TGFBI	-0.223340129
395898	CRDS2	-0.574236094
395899	PRPH2	1.4005379296
395902	KCNG2	-0.985049659
395903	KCNJ4	0.4537179674
395904	ZFHX4	1.0641303374
395905	EIF4G2	0.1419393349
395906	LOC395906	-0.657894023
395907	DGCR6	0.2658079048
395909	VEGFA	0.2865299984
395910	PADI3	0.2791012707
395911	CD247	-0.366597144
395912	MGP	-0.059605693
395913	TYRP1	0.0418201757
395915	RAB11FIP3	-0.504568721
395916	NME2	-0.075592135
395917	CDC42	-0.046913641
395920	RREB1	-0.71506834
395921	CNP	0.0555828267
395922	CENPC1	-0.4987082
395924	CSNK1A1	0.1051847377
395925	KCNJ5	0.6354704024
395928	AKT1	-0.061738013
395929	HADHA	-0.212273777
395930	RABEP1	0.3137909612
395933	LOC395933	-0.672296167
395934	SHC1	-0.284592204
395935	VTN	-0.187412196
395936	LRPAP1	-0.398324869
395938	SOD1	-0.039102819
395939	DIO3	0.8721294059
395940	DIO1	-0.355321069
395941	HGF	-3.857980995
395942	PAX7	-1.115477217
395943	PAX6	-0.451251239
395945	SCN2A	1.5849625007
395946	SCN9A	-0.405328288
395947	SCN5A	-2.041820176
395948	HSPE1	-0.14755356
395949	SMO	-0.111436401
395950	GBX2	0.4111707185
395951	ITGA1	-0.606024116
395952	LDB1	0.1686093336
395953	IGF2BP1	-0.82910109
395954	MATN3	0.8643449006
395955	TSN	-0.322874559
395956	GLI2	0.6471189768
395960	NR5A1	-0.22650853
395961	NR5A2	-0.378792086
395962	FSHR	-0.547487795
395963	CAPN2	-1.053596008
395964	CTNNB1	0.0536143851
395966	TOP2B	-0.16569976
395967	EPHA7	3.0483630216
395968	ICOSLG	-0.052676084
395969	ITM2B	-0.373496426
395970	FTH1	-0.066541944
395971	ADORA2B	-0.647698256
395973	KCNJ8	0.2756344426
395975	PACSIN2	-0.022683673
395977	GFI1B	-0.736965594
395979	ADH1B	-0.142905097
395980	RORB	0.5363936005
395982	TFAP2A	-1.192645078
395983	MAPK9	0.0376030266
395984	HDLBP	-0.058453848
395985	LOC395985	0.0450878895
395986	RAPSN	-2.298179492
395991	LOC395991	0.3846638502
395992	CRTAP	-0.059597375
395993	GFRA2	0.0331668639
395994	GFRA1	-0.857127918
395995	TBP	0.0447578795
395996	BLMH	-0.352222919
395997	EPHA5	-1.564203941
395998	SORL1	-0.108846092
395999	HMGN1	-0.000121689
396000	COL6A1	-2.227805918
396001	RPS4X	-0.131418023
396004	TOP1	-0.22220785
396005	TSC22D1	0.8327860142
396006	PTRF	-0.791291163
396010	LIMK2	-0.275346102
396013	MYBPC3	-1.715096414
396014	NFE2L2	-0.128250451
396015	HSD3B1	-0.377637527
396017	ENO1	0.0898074447
396018	CHST3	-0.070389328
396019	PPP1CB	0.0358772877
396020	PPP1R12A	-0.414809423
396021	PPP2CB	-0.133595969
396022	CRCP	-0.823828327
396023	DKK3	-0.007544185
396025	XDH	0.8063796668
396028	KITLG	-0.192906715
396029	ZEB1	0.0160504471
396030	BMPR1B	0.4288432988
396031	SMARCAL1	-0.23197749
396032	TNNC1	-0.601715735
396033	NFKB1	-0.119168066
396034	MYOM2	-0.620151929
396035	CTNNA2	-0.619727919
396039	FOXC2	-0.406159348
396040	SMARCA2	0.3172279078
396041	SLC16A8	-0.465663572
396043	JAG1	0.591676981
396044	M6PR	-0.385947061
396047	SNAI1	0.971733734
396048	NCALD	0.1235793424
396049	TOM1	-0.141849612
396050	SCNN1A	1.0522562371
396051	CYP1A1	-0.39484189
396052	CYP1A4	-0.020563401
396053	BMP5	0
396056	BFSP1	-0.795859283
396057	STMN1	-0.247278793
396058	SERPINB14	-0.263034406
396060	PTPRA	-0.292254281
396061	FASN	0.1700345118
396062	CD3E	-0.652907423
396065	AGTR1	-0.347923303
396067	MYL3	-0.165889385
396068	KCNAB2	-0.260615276
396069	GLRX	-0.16037964
396070	ZFP161	0.2106484033
396074	PBRM1	-0.490823436
396075	S100A11	-0.328684714
396076	LAMB4	0.0801703487
396080	SPP2	-0.686969381
396081	NTRK3	-1.440572591
396082	NR2E1	-1.258152184
396085	NF1	-0.276557314
396086	RAD51	-0.075641486
396087	SKIL	-0.67468301
396089	CRYAB	-0.786596362
396090	CTSD	-0.394583792
396091	ATIC	-0.478767645
396092	ALCAM	-0.630725908
396093	NFKBIA	-0.257012507
396095	STMN2	0.7369655942
396096	HOXA9	-0.093586407
396097	MAP4	-0.688196122
396099	ESR1	-0.129891127
396100	EFNA5	0.9143832179
396101	AVP	-0.315501826
396102	LRP8	-0.350326359
396104	SOX11	0.6406394771
396105	SOX2	1.4194971475
396106	TNXB	0.5703157248
396107	RET	-0.025763096
396108	CRYBB3	-0.526068812
396110	FOXG1	0.4955274171
396111	RYR3	-0.137246839
396113	ARHGAP26	-0.374685248
396114	P2RY6	-1.765534746
396115	IRF2	0.1765097051
396116	MMP16	0.7228637804
396118	LPAR6	-0.249545446
396119	FST	0.0518967596
396120	LOC396120	-1.530514717
396121	B4GALT1	-0.703418213
396122	B4GALT2	-0.157684554
396123	TMEM189-UBE2V1	-0.17562858
396125	NR1D2	0.2839955395
396127	MFI2	-0.587514242
396128	CSRP2	-0.146444115
396129	SIM1	-0.373730525
396130	SLC2A1	0.0274108867
396131	ZNF335	-0.168157994
396132	GDF3	0.7931467533
396133	FN1	-0.350081737
396134	MET	0.5500108923
396135	MST1	-0.10780329
396138	GRIA3	-0.685055307
396139	WT1	-0.684861071
396140	ST3GAL1	0.6209157651
396142	E2F1	0.3305707098
396143	CNGA1	2
396144	CNGA3	0.0099154689
396146	GCH1	-0.404208211
396147	ACTR2	-0.091163936
396148	RPS6	-0.114287858
396149	CNTN4	-1
396151	A2M	0.5090136475
396152	LOC396152	-0.094473731
396153	RAB2A	-0.208797792
396154	VLDLR	-0.03764972
396156	SMC2	-0.303231131
396158	MYBL1	0.2158947121
396159	ST6GALNAC2	0.0073419753
396161	HPCAL1	0.120695505
396165	BMP4	-0.056583528
396166	RBP4	0.3941661776
396168	ST6GALNAC1	-0.392317423
396169	ST6GAL1	-1.440609415
396171	YAP1	0.074577174
396172	CCNA2	-0.711931942
396174	MAP1B	1.1755771533
396176	CSRP1	-0.427230922
396177	EPHB1	0.226954731
396179	EPHB3	0.47722853
396180	SNRPE	-0.282772497
396181	ITGB2	-1.53951953
396182	HHEX	-0.519838529
396185	CEBPB	1.2108337548
396186	BDNF	1
396187	MYO1F	-2.562242424
396188	HSP90AB1	-0.486449345
396189	VSNL1	-1.162583026
396190	UBB	-1.32103678
396191	TFRC	-0.413925943
396192	ROS1	-0.093855176
396193	RAN	-0.281068966
396195	SRSF2	-0.144054218
396197	ALB	-0.037800422
396199	PARP1	-0.270716661
396201	NCL	-0.131288933
396202	NRCAM	-0.804571288
396203	NPM1	-0.071855597
396204	NOV	0.2223924213
396205	NFYB	0.220042313
396206	NEFM	2.5433148034
396209	NFIB	-0.260681972
396210	NFIA	-0.607343558
396211	MYH11	-0.502500341
396212	MT4	-0.568106823
396213	TNR	-0.274174963
396215	MYL9	-1.994440475
396217	MBP	0.6370380436
396218	LYZ	-0.175199943
396219	LPL	-0.265866748
396220	LAMP1	-0.124026474
396221	LDHA	-0.018866643
396222	LMNB2	-0.254931621
396223	LMNB1	0.4677846663
396225	ITGA8	-1.4639471
396226	ITGA6	-0.145904066
396227	HSPB1	-0.457206954
396228	SERPINH1	3.0394175879
396229	HRAS	-0.185516454
396231	RXRG	-0.474477108
396232	HMGB3	-0.546123053
396233	H3F3C	-0.129797707
396234	SPCS3	-0.072206583
396235	TNIP1	-1.160698976
396236	DMD	-0.275634443
396237	MYO5A	-0.330014825
396238	YES1	-0.058352265
396239	BRAF	0.310265776
396240	CAPN1	-0.267531217
396241	LTF	-0.366971829
396242	COL9A3	0.5906508079
396243	COL1A2	-0.493408563
396244	MYB	0.4486256704
396245	RAF1	-0.30157351
396246	FABP7	-0.429827738
396248	CKB	-0.516249751
396249	CD28	-1.123828587
396250	ETS2	0.4279588578
396252	CDC2	-0.25350017
396256	CALCA	0.1559650596
396257	CA2	0.7873300718
396258	MYBL2	0.0263615645
396259	FGFR2	-0.486029331
396260	LOC396260	-1.063325935
396261	GOT1	-0.472957641
396262	RPLP1	0.0228659747
396263	ACTN2	-0.594050374
396266	RARB	-0.302927133
396268	HNRNPAB	0.0246174206
396269	SRL	-0.164295288
396270	INCENP	-0.539319835
396272	SLC2A2	-0.24291736
396273	GSC	-0.359787639
396274	CTCF	-0.175762163
396275	P2RY1	-0.59917636
396276	COL14A1	-0.008782705
396277	TTR	-0.020151362
396279	SST	0.0641303374
396280	RPL27	-0.06962384
396282	BCL2	-0.736401931
396283	PNAT10	-0.562447706
396284	MYL12A	-0.035220073
396285	LBR	-0.64507938
396286	ASMT	0.1375035237
396287	HMOX1	1.2553043621
396288	GABRB1	-0.074546953
396291	PLS1	-0.080170349
396292	COL6A2	-1.008805897
396294	FYN	-0.488893141
396295	BTG1	0.9926303119
396297	ANXA2	0.0048413791
396298	TAL1	0.1069152039
396300	KBP	-0.459549877
396301	HOXD8	0.0502591001
396303	RNF13	-0.1699824
396306	THBS4	-0.183599938
396307	FGA	0.9461089375
396308	BMPR1A	-0.056342536
396309	ANK3	-0.518467089
396312	LMX1B	-0.236286863
396314	PRRX2	-0.865698908
396315	IGFBP2	-0.285700032
396316	HMGCL	0.0566517923
396317	ALPL	-0.610655998
396318	LOC396318	0.1926450779
396319	MTNR1A	-0.367509129
396320	TECTB	2.7655347464
396321	CHRNA6	-2.437405312
396322	GSTT1	0.5833519413
396323	VIP	-1.41355857
396324	ACVR2A	0.201835522
396325	EEF2	-0.087748195
396326	C5H14orf166	-0.284474606
396329	CTSB	0.13847597
396330	IRF7	-0.505066394
396331	SEMA4D	-0.196806755
396332	SEMA3D	-0.425215903
396333	PKIA	-0.380314373
396334	TCF12	0.3928312758
396335	KTN1	-0.215355421
396336	FREQ	0.2956223323
396337	NTRK1	0.7369655942
396338	MTNR1B	2.9393642023
396339	TGIF1	0.6199825955
396340	COL3A1	-1.241350579
396341	CCND1	-0.10506909
396342	TEF	-0.219311582
396343	SDC3	1.2931052597
396344	PRSS2	-1.378511623
396349	MAP2K2	-0.60003154
396351	DNTT	-0.485426827
396353	C5orf13	-0.387939734
396356	MYLK2	-0.944290567
396358	CUX1	-0.217414072
396359	SYNPR	-0.035477895
396360	SLMAP	-0.119532539
396361	INHBA	2.0496307677
396363	TPT1	0.1021036469
396364	CHRM3	-0.384917511
396366	TPM1	-0.012495753
396368	GNAI1	-0.043472686
396369	KCNJ3	0.1979393776
396371	LOC396371	-0.02563424
396375	PTPRS	-0.028587067
396377	OPN1LW	-1.415037499
396378	PLN	-1.263034406
396379	HMGCS1	-0.150151249
396380	LOC396380	0.1112899637
396381	LHX1	1.0182237586
396384	IRF1	-0.573022887
396385	IRF8	-0.272423111
396386	TNNI2	-1.612976877
396389	NTN1	1.1154772174
396390	GATA6	-0.169378547
396391	GATA5	-0.690917782
396393	P20K	0.1871683491
396394	PLA2G4A	-0.764762319
396395	KAL1	-0.737933521
396396	CSK	-0.150197796
396397	LHX9	1.2854022189
396399	TGFBR2	-1.963474124
396400	RPL26L1	-0.104418987
396402	EPHA3	-0.006602735
396403	PTPRZ1	-0.192645078
396404	DDR2	1.379809011
396405	CAMKK2	-0.683430194
396406	CSF1R	-0.874469118
396407	TEC	-0.021344235
396409	PTPN2	-0.08486801
396413	FGF2	-0.112442743
396414	RRBP1	-0.002400665
396415	HOXD13	-0.927945063
396416	PTK2	-0.295159587
396417	BG2	-0.265617567
396418	CAPZB	-0.20679968
396420	ITGAV	0.2382492292
396422	VCL	0.5176749451
396423	VIL1	0.5092571563
396424	PLAU	0.831400396
396425	UBC	0.7112024981
396426	TUBA8	-0.054447784
396427	TUBB1	-0.786612557
396430	TPM3	-0.006219891
396431	THRB	-0.083768358
396432	TGM2	-1.821523413
396433	TNNT2	-1.633961902
396435	TPI1	-0.256798977
396437	TXN	-0.149952038
396438	TGFB3	0.1437283822
396439	TNS1	-0.585719622
396440	TNC	-0.899598103
396442	SRC	0.1689236279
396444	SNAP25	-0.689659879
396445	MYLK	-0.245577209
396446	ATP2A2	-0.099822922
396447	PPIB	-0.286481609
396448	RPS15	-0.170364615
396449	LOC396449	-1.362570079
396451	PTGS2	0.0957589828
396452	PRNP	-0.722466024
396454	LOC396454	-1.524841508
396455	CTTN	0.0094386998
396456	PKM2	0.274120553
396458	PCK1	-2.691788713
396460	P56LCK	1.3392699917
396463	POU2F1	-0.08182242
396464	NPY	-0.535835643
396465	MYH10	-0.099544971
396466	NGFB	1.5428984412
396469	MYH9	-0.137383719
396471	LECT2	-0.108524457
396472	MYL4	0.1903246994
396474	LOX	-0.064555535
396478	LAMB1	-0.194599214
396479	LOC396479	-0.710493383
396481	IL1R1	2.5889718457
396482	HMGB2	-0.501117204
396483	TIMP3	0.8488755272
396484	MSX1	0.7364152923
396485	HBG2	-0.776766602
396487	HSPA5	2.4379983143
396489	GLUL	-1.119756244
396490	TAGLN	2.3767205677
396491	LGALS1	-0.700410885
396492	GLG1	-0.090453421
396493	EPB41	-0.24338129
396494	EGFR	0.4278589045
396495	IL8	0.6841429858
396497	CST3	-0.070191263
396498	ASL1	-0.496304881
396499	CRYBA1	-1.038135129
396500	REL	0.0653895932
396501	GJC1	-0.160808991
396502	GJA5	-1.250543462
396503	COL17A1	0.1753182602
396504	ACACA	-0.460592682
396508	CKMT2	-0.744161096
396509	SSRP1	-0.450823953
396512	FOS	0.3062034915
396513	EPHB2	-0.206307319
396515	FGFR3	-0.247221222
396516	FGFR1	0.0729931893
396517	SLC2A3	-0.110221418
396518	CD3D	-0.253517094
396519	CALB1	-0.941089313
396521	CAPZA1	-0.116398286
396523	CALM1	0.2073866079
396524	COL9A2	1.4922053598
396529	ATP1B1	0.7507406522
396530	ATP1A1	-0.011241167
396531	PVALB	-0.562936194
396533	GOT2	-0.308409338
396534	PAICS	-0.198246168
396535	APOB	-0.231800753
396536	APOA1	0.0435238302
396537	NAT	-0.52116585
396538	AGRN	0.0557906209
396539	DSTN	-0.134877889
396540	ADSL	-0.214183848
396541	ZBTB17	-0.304422986
396542	RFC2	-0.204646017
396543	WNT8A	-2.874469118
396545	EIF5A2	0.4390128941
396547	NAGA	-0.252693715
396548	COL6A3	-0.378511623
396549	ATP1B3	-0.142359587
396550	SCP2	-0.036589523
402783	RBJ	-0.201428499
403089	TEAD1	0.2590827164
403120	ISG12-2	0.0368202735
403121	IFI27L2	-1.050626073
403122	ST6GAL2	0.0452613842
404229	POPDC2	-0.449163283
404269	C-16	-0.189655097
404271	ANXA1	-0.23468121
404292	POLG	-0.264071446
404293	STXBP1	-0.298773648
404294	ADAM20	0.5425272344
404295	ZCCHC17	-0.680239277
404296	GRIN1	-1
404297	CRH	-0.832890014
404299	HIST2H2AC	2.2064508775
404301	NAPRT1	-0.331389717
404302	SLC18A3	-1.11882066
404303	KCNA3	-2.070389328
404304	PLA2R1	-0.338714004
404528	MUC	0.5882191501
404529	GJA4	-2.058893689
404530	TNMD	1.1495763561
404531	RBM12	-0.112444062
404533	GDF9	-0.701560258
404535	UTS2	-0.671377253
404536	ADIPOQ	-3.614709844
404538	POT1	-0.430783828
404539	DMP1	0.7369655942
404671	IL12B	-0.1138199
404746	ST6GALNAC3	-1.130396637
404747	SLC6A4	-0.168005349
404750	ATG4B	-0.343105258
404752	MID1IP1	0.199485408
404754	ZPD	-0.844930604
404755	THRSP	2.2513748151
404771	GEM	-0.009277814
404773	MUSTN1	-0.486476442
404774	SNTB1	-0.197506552
404775	NUCKS1	-0.686940078
404778	RAD17	-0.909989834
404779	CCRN4L	0.2143357589
407088	MASP1	0.6725689294
407089	MASP2	-0.04475433
407090	IL12A	0.9322553934
407775	ST3GAL5	-0.833699365
407778	ST6GALNAC5	-0.47440705
408024	PAH	-0.158003405
408025	TOP1MT	-0.594944408
408026	TPH2	-0.68400987
408027	IGFBP1	0.4508224791
408035	EGF	2.3219280949
408036	EREG	0.2352740148
408038	LOC408038	-0.321928095
408039	KRT14	1
408040	KRT15	0.0353330731
408043	LAMC2	-1.324429517
408044	PPL	-0.794665085
408046	KIF5C	0.0927774764
408047	TMSB4X	0.4917720729
408048	PCDH10	0.7542731973
408049	CDH10	-2.722466024
408051	PCDHGC3	-1.274910779
408082	EDNRB	-0.68221539
408182	CYB5R2	-0.207742473
408183	CYP26A1	0.3439544012
408184	GHR	0.2810820158
408185	GHRL	-0.694234569
408251	ADCYAP1	0.5940076403
408252	CTDSPL	0.5449836376
408253	VKORC1L1	-0.415581451
414136	HSPB2	0.5474877953
414139	AMY1A	-0.511039319
414140	AMY2A	-0.344445531
414142	LEPRE1	-0.891452839
414143	LEPREL1	0.0675980782
414335	ST8SIA6	-0.146389487
414336	ST8SIA2	-0.337496369
414338	LEAP2	-0.631756712
414340	GAL5	0.1328356827
414341	GAL10	-0.844760172
414342	GAL4	-1.380142709
414343	GAL9	-0.518534437
414344	TRH	-0.015106892
414741	CD74	-0.052913628
414743	TGFA	0.0314782315
414745	CDH2	-0.571085194
414746	CYP2H1	-1.182688512
414780	XYLT2	0.1774936163
414781	XYLT1	-0.411371182
414782	RPS13	-0.061475716
414795	VSIG1	-0.893084796
414797	ST8SIA5	-0.33354406
414798	CYB5A	-0.353521417
414800	LAMP2	-0.444774339
414804	MPL	-1.335184192
414829	CMTM3	-0.692582042
414830	B2M	0.1677688025
414831	FGF13	-1.261540159
414832	CYP3A7	-1.111413481
414833	CYP2C45	-0.718404319
414834	CYP7A1	-1.530514717
414835	LOC414835	-0.817035703
414837	THBS2	3.203427e-16
414838	CYP11A1	0.0155594742
414841	CYP2C18	-0.996847466
414842	CDH6	0.8479969066
414847	PCDH21	1.1520030934
414849	CDH13	0.7224660245
414871	KCNH6	-0.026717338
414873	PDLIM3	0.3748894362
414875	GAL8	-0.883459502
414878	MUC6	-1.736965594
414879	UBE1DC1	-0.209307374
414880	LIMS1	-0.02562696
414881	ZNF313	0.6458824452
414884	CCK	1.1873461103
414885	CCKBR	-0.240298054
414891	SLC24A2	0.7589919005
414892	SLC24A1	0.3219280949
414893	GRIA1	-1.2410081
414895	GSTA	-0.102646513
414896	GSTA3	-0.318782715
414897	MLL	-0.165159017
415121	CYP4V2	0.0928270121
415294	EDC3	-0.251001633
415295	CLK3	-0.189624109
415296	ACTG1	-0.113620798
415297	UBL7	-0.69008887
415298	SEMA7A	-1.493134922
415301	STRA6	-0.363963315
415302	PML	-0.484209591
415303	STOML1	-0.451435057
415304	PML	-0.384143491
415305	ZP3	-1.206450877
415306	MAN2C1	-0.503211904
415307	SIN3A	-0.346985419
415308	PTPN9	0.0380525925
415309	SH3PX3	-0.135553632
415311	LOC415311	-0.837391545
415313	C10H15orf59	-1.03416914
415315	CD276	-0.506358504
415316	NPTN	-0.125391413
415317	ADPGK	-0.184518674
415318	BBS4	-0.344925586
415319	ARIH1	-0.241995289
415320	HEXA	-0.078647415
415321	GRAMD2	0.030568679
415322	SENP8	-1.190564768
415323	MYO9A	0.0007988345
415326	CPEB1	0.3077839126
415327	PATL2	0.0327210717
415328	CSNK1G1	-0.554847296
415330	TRIP4	-0.280742992
415331	ZNF609	-0.10087434
415332	SORD	-0.366205666
415333	NMB	-0.130668952
415334	SEC11A	-0.324041465
415335	ZNF592	-0.368990132
415336	MALT1	-0.731537549
415337	ALPK3	-2.343144581
415338	SLC28A2	-0.248753901
415339	SHF	0.1443766416
415344	LINGO1	0.3576419959
415345	LOC415345	-0.681262352
415346	HMG20A	-1.136659163
415348	PEAK1	0.5485191439
415349	PSTPIP1	-1.888578717
415350	RCN2	-0.412860824
415352	SCAPER	0.1675736215
415353	ETFA	-0.197782411
415354	NRG4	-0.360777911
415355	FBXO22	0.2994665486
415356	UBE2Q2	-0.328582383
415357	PSMA4	-0.233306802
415358	AGPHD1	-0.2410081
415359	WDR61	-0.225165947
415360	DNAJA4	3.9950111043
415361	ACSBG1	2.8247895154
415362	IDH3A	-0.958799275
415363	CIB2	0.6013880486
415364	TBC1D2B	0.5496792417
415367	HERC1	-0.440157606
415368	FBXL22	-0.070773074
415369	USP3	0.0908713705
415371	RAB8B	0.2927740998
415372	RPS27L	0.2217037456
415373	LACTB	-0.173735439
415374	LOC415374	-0.347923303
415376	VPS13C	-0.429226688
415377	RORA	-0.458430095
415378	NARG2	-1.111245457
415379	BNIP2	0.0293534387
415380	OTUD7A	-0.173376744
415383	MTMR15	0.0379039024
415384	MPHOSPH10	-0.072533043
415385	MCEE	-0.80407979
415386	APBA2	-0.247401334
415387	LOC415387	-0.817325211
415388	TJP1	-0.268751995
415389	TARSL2	-1.286097518
415390	TM2D3	-0.279244633
415391	ADAL	-0.614409196
415392	LARP6	1.1816506274
415393	LRRC49	-0.797811149
415395	THSD4	0.077076223
415396	FAM81A	0.0748872116
415398	MYO1E	-0.203872333
415400	CCNB2	-0.767539508
415401	SLTM	-0.518663455
415402	AQP9	-0.247036922
415404	GRINL1B	-0.337813617
415405	CGNL1	-0.20029865
415406	NEDD4	0.184162636
415407	PRTG	-0.225634434
415408	PYGO1	0.299046593
415409	DYX1C1	-0.487193573
415410	RAB27A	-0.151621033
415411	C15orf15	-0.116977604
415413	UNC13C	-0.646363045
415416	KIAA1370	0.1105583751
415417	GNB5	-0.889817082
415418	LOC415418	1.900718121
415419	MAPK6	0.3413402521
415420	LEO1	-0.212790197
415421	TMOD3	0.5313116537
415422	TMOD2	0.053439259
415423	LYSMD2	0.1680670552
415424	SCG3	0.1524350138
415425	AP4E1	-0.494866523
415430	SEMA6D	0.3040616741
415432	MYEF2	-0.348278137
415433	SLC12A1	-0.105868635
415435	SECISBP2L	0.3671969578
415437	CEP152	-0.202278476
415441	SPATA5L1	-0.44074594
415444	SLC30A4	-0.010806755
415445	SQRDL	-0.298277696
415447	PLDN	0.3057108592
415448	ITGB1BP3	-0.068468516
415450	SPPL2A	-0.290143305
415451	USP8	-0.106856446
415453	GABPB2	0.1289694537
415454	HDC	1.7655347464
415455	PDE8A	0.2877202347
415456	LOC415456	-0.009700638
415457	WHDC1	-0.075907314
415458	HOMER2	0.0334627589
415459	LOC415459	-0.194506686
415460	C10H15orf40	-0.521200552
415461	BTBD1	0.0681240474
415462	TM6SF1	-0.197651312
415463	HDGFRP3	0.6520766966
415464	LOC415464	0.3363385378
415465	ADAMTSL3	1.9475325801
415467	EFTUD1	-0.046503397
415470	TMC3	-1.196397213
415472	LOC415472	-0.159829124
415473	MESDC1	0.1074857483
415474	LOC415474	-0.162231719
415475	MESDC2	-0.162523477
415476	KIAA1199	-0.258152184
415478	TMEM2	0.2478558107
415479	FAM108C1	0.0538680769
415481	ARNT2	-0.524122233
415482	FAH	-0.359958355
415483	ZFAND6	-0.338008425
415484	MTHFS	-0.41723742
415485	DD1	-1.530514717
415486	PEX11A	0.1495763561
415487	PLIN1	-0.754887502
415488	KIF7	0.0982804942
415489	C10H15orf42	-0.289819952
415491	FANCI	-1.012759989
415492	RLBP1	-0.095419565
415493	ABHD2	-0.925714648
415494	MFGE8	-0.239410736
415495	LOC415495	0.1359161093
415496	ISG20L1	-0.094332241
415497	DET1	0.1761279134
415498	MRPS11	-0.139370939
415499	MRPL46	-0.290634305
415502	AKAP13	-0.736867315
415504	SLCO3A1	-0.905354253
415505	LOC415505	-0.112368212
415507	CHD2	-0.119739244
415508	MCTP2	0.4028072105
415509	ARRDC4	0.2014742445
415511	LOC415511	-0.473610808
415512	LRRC28	0.375772617
415513	LOC415513	-0.724365557
415515	ADAMTS17	-0.493704756
